Name;Time;OpenPrice;ClosePrice;MaxPrice;LowPrice;VolumeLot;Ema_10
BBG000B9XRY4;2022-02-12T13:15:00Z;168.22;167.83;168.28;167.74;11;168.14535979215088
BBG000B9XRY4;2022-02-12T13:30:00Z;167.83;168.32;168.32;167.81;5;168.17711255721434
BBG000B9XRY4;2022-02-12T13:45:00Z;168.35;167.77;168.35;167.66;35;168.10309209226628
BBG000B9XRY4;2022-02-12T14:00:00Z;168.27;168.39;168.79;167.81;50;168.15525716639968
BBG000B9XRY4;2022-02-12T14:15:00Z;168.97;168.84;168.97;168.42;27;168.2797558634179
BBG000B9XRY4;2022-02-12T14:30:00Z;168.84;168.79;168.89;168.33;21;168.37252752461464
BBG000B9XRY4;2022-02-12T14:45:00Z;168.79;168.86;168.86;168.32;8;168.46115888377562
BBG000B9XRY4;2022-02-12T15:00:00Z;168.86;168.94;168.94;168.35;15;168.5482209049073
BBG000B9XRY4;2022-02-12T15:15:00Z;168.96;168.91;168.98;168.42;10;168.61399892219688
BBG000B9XRY4;2022-02-12T15:30:00Z;168.93;169;169;168.45;8;168.6841809363429
BBG000B9XRY4;2022-02-12T15:45:00Z;169;168.48;169;168.22;39;168.6470571297351
BBG000B9XRY4;2022-02-12T16:00:00Z;168.48;168.49;168.49;168.48;1;168.61850128796505
BBG000B9XRY4;2022-02-12T16:15:00Z;168.49;168.08;168.58;168.02;11;168.52059196288047
BBG000B9XRY4;2022-02-12T16:30:00Z;168.08;168.73;168.73;168.08;20;168.55866615144765
BBG000B9XRY4;2022-02-12T16:45:00Z;168.36;168.41;168.93;168.36;8;168.53163594209352
BBG000B9XRY4;2022-02-12T17:00:00Z;168.41;168.45;168.94;168.41;8;168.51679304353104
BBG000B9XRY4;2022-02-12T17:15:00Z;168.42;168.42;168.42;168.42;1;168.49919430834356
BBG000B9XRY4;2022-02-12T17:30:00Z;168.42;168.38;168.42;168.38;3;168.47752261591745
BBG000B9XRY4;2022-02-12T17:45:00Z;168.36;168.36;168.87;168.36;3;168.4561548675688
BBG000B9XRY4;2022-02-13T07:00:00Z;168.88;168.87;169.39;168.87;37;168.53139943710175
BBG000B9XRY4;2022-02-13T07:15:00Z;168.87;168.89;169.39;168.87;5;168.59659953944688
BBG000B9XRY4;2022-02-13T07:30:00Z;168.87;169;169.38;168.66;37;168.66994507772924
BBG000B9XRY4;2022-02-13T07:45:00Z;169;169.12;169.12;168.54;14;168.75177324541482
BBG000B9XRY4;2022-02-13T08:00:00Z;169.12;168.72;169.2;168.62;19;168.74599629170305
BBG000B9XRY4;2022-02-13T08:15:00Z;168.72;168.66;169.18;168.63;12;168.73036060230248
BBG000B9XRY4;2022-02-13T08:30:00Z;168.66;169.2;169.2;168.66;3;168.815749583702
BBG000B9XRY4;2022-02-13T08:45:00Z;169.2;168.65;169.2;168.65;10;168.78561329575618
BBG000B9XRY4;2022-02-13T09:00:00Z;168.63;168.63;169.14;168.63;3;168.75731996925504
BBG000B9XRY4;2022-02-13T09:15:00Z;168.63;168.57;169.11;168.57;7;168.72326179302684
BBG000B9XRY4;2022-02-13T09:30:00Z;168.57;169.2;169.2;168.54;12;168.80994146702193
BBG000B9XRY4;2022-02-13T09:45:00Z;169.2;169.22;169.23;168.69;8;168.88449756392703
BBG000B9XRY4;2022-02-13T10:00:00Z;169.24;167.33;169.35;167.33;125;168.60186164321303
BBG000B9XRY4;2022-02-13T10:15:00Z;167.82;167.99;167.99;167.41;14;168.49061407171973
BBG000B9XRY4;2022-02-13T10:30:00Z;167.99;168.45;168.45;167.44;49;168.4832296950434
BBG000B9XRY4;2022-02-13T10:45:00Z;168.45;167.4;168.45;167.4;3;168.28627884139914
BBG000B9XRY4;2022-02-13T11:00:00Z;167.4;167.85;168.06;167.32;34;168.2069554156902
BBG000B9XRY4;2022-02-13T11:15:00Z;167.88;167.44;167.94;167.44;11;168.0675089764738
BBG000B9XRY4;2022-02-13T11:30:00Z;167.93;167.93;167.93;167.31;29;168.04250734438764
BBG000B9XRY4;2022-02-13T11:45:00Z;167.93;167.82;167.93;167.32;12;168.00205146358988
BBG000B9XRY4;2022-02-13T12:00:00Z;167.82;167.7;167.82;167.24;17;167.94713301566443
BBG000B9XRY4;2022-02-13T12:15:00Z;167.7;167.88;167.88;167.25;14;167.93492701281636
BBG000B9XRY4;2022-02-13T12:30:00Z;167.38;167.99;168.12;167.38;37;167.94494028321338
BBG000B9XRY4;2022-02-13T12:45:00Z;167.99;168;168;167.99;1;167.95495114081092
BBG000B9XRY4;2022-02-13T13:00:00Z;168.01;168.06;168.06;167.53;8;167.97405093339074
BBG000B9XRY4;2022-02-13T13:15:00Z;168.11;168.19;168.19;168.11;9;168.01331440004697
BBG000B9XRY4;2022-02-13T13:30:00Z;168.19;168.22;168.22;168.19;2;168.05089360003842
BBG000B9XRY4;2022-02-13T13:45:00Z;168.22;167.55;168.38;167.55;48;167.95982203639505
BBG000B9XRY4;2022-02-13T14:00:00Z;167.55;167.42;168.01;167.42;12;167.8616725752323
BBG000B9XRY4;2022-02-13T14:15:00Z;167.42;168.9;168.9;167.25;103;168.0504593797355
BBG000B9XRY4;2022-02-13T14:30:00Z;168.31;168.02;168.69;168.02;31;168.0449213106927
BBG000B9XRY4;2022-02-13T14:45:00Z;167.99;168.54;168.54;167.99;8;168.1349356178395
BBG000B9XRY4;2022-02-13T15:00:00Z;168.05;167.46;168.54;167.46;55;168.01222005095957
BBG000B9XRY4;2022-02-13T15:15:00Z;167.46;168.03;168.03;167.44;8;168.01545276896692
BBG000B9XRY4;2022-02-13T15:30:00Z;168.03;167.53;168.03;167.53;1;167.92718862915476
BBG000B9XRY4;2022-02-13T15:45:00Z;167.53;167.99;167.99;167.5;4;167.93860887839935
BBG000B9XRY4;2022-02-13T16:00:00Z;168;168.03;168.03;168;3;167.9552254459631
BBG000B9XRY4;2022-02-13T16:15:00Z;167.53;167.82;167.82;167.31;18;167.9306390012425
BBG000B9XRY4;2022-02-13T16:30:00Z;167.82;167.76;167.82;167.23;15;167.8996137282893
BBG000B9XRY4;2022-02-13T16:45:00Z;167.76;167.38;167.91;167.38;13;167.80513850496396
BBG000B9XRY4;2022-02-13T17:00:00Z;167.38;167.38;167.88;167.38;3;167.7278405949705
BBG000B9XRY4;2022-02-13T17:15:00Z;167.37;167.4;167.4;166.94;47;167.66823321406676
BBG000B9XRY4;2022-02-13T17:30:00Z;167.4;167.53;167.53;167.4;4;167.64309990241824
BBG000B9XRY4;2022-02-13T17:45:00Z;167.53;167.12;167.56;167.02;19;167.54799082925126
BBG000B9XRY4;2022-02-14T04:00:00Z;168.61;168.02;168.8;168.02;642;167.6338106784783
BBG000B9XRY4;2022-02-14T04:15:00Z;168.07;168.44;168.46;168.03;200;167.7803905551186
BBG000B9XRY4;2022-02-14T04:30:00Z;168.3;168.16;168.46;168.12;173;167.84941045418793
BBG000B9XRY4;2022-02-14T04:45:00Z;168.15;168.41;168.61;168.09;273;167.95133582615375
BBG000B9XRY4;2022-02-14T05:00:00Z;168.41;168.3;168.41;168.15;50;168.0147293123076
BBG000B9XRY4;2022-02-14T05:15:00Z;168.37;168.21;168.37;168.11;89;168.0502330737062
BBG000B9XRY4;2022-02-14T05:30:00Z;168.28;168.25;168.39;168.11;202;168.08655433303235
BBG000B9XRY4;2022-02-14T05:45:00Z;168.27;167.8;168.27;167.8;431;168.03445354520827
BBG000B9XRY4;2022-02-14T06:00:00Z;167.9;167.9;168;167.8;200;168.01000744607947
BBG000B9XRY4;2022-02-14T06:15:00Z;167.9;168.13;168.13;167.9;56;168.031824274065
BBG000B9XRY4;2022-02-14T06:30:00Z;168.13;167.99;168.19;167.9;67;168.02421986059863
BBG000B9XRY4;2022-02-14T06:45:00Z;167.9;168;168;167.82;402;168.01981624958069
BBG000B9XRY4;2022-02-14T07:00:00Z;167.99;167.1;168;166.23;4455;167.85257693147508
BBG000B9XRY4;2022-02-14T07:15:00Z;166.95;167.35;167.8;166.93;2047;167.76119930757054
BBG000B9XRY4;2022-02-14T07:30:00Z;167.15;167.65;167.68;167.09;1700;167.74098125164863
BBG000B9XRY4;2022-02-14T07:45:00Z;167.65;167.8;167.98;167.52;787;167.75171193316706
BBG000B9XRY4;2022-02-14T08:00:00Z;167.87;167.75;168.48;167.52;2725;167.75140067259122
BBG000B9XRY4;2022-02-14T08:15:00Z;167.74;166.7;167.74;166.7;1390;167.56023691393827
BBG000B9XRY4;2022-02-14T08:30:00Z;166.73;166.48;166.81;166.34;1133;167.36383020231312
BBG000B9XRY4;2022-02-14T08:45:00Z;166.5;166.01;166.65;166;1445;167.117679256438
BBG000B9XRY4;2022-02-14T09:00:00Z;166.1;165.6;166.59;165.39;2671;166.84173757344928
BBG000B9XRY4;2022-02-14T09:15:00Z;165.75;166.29;166.41;165.73;986;166.74142165100392
BBG000B9XRY4;2022-02-14T09:30:00Z;166.27;166.03;166.35;166.03;411;166.61207225991228
BBG000B9XRY4;2022-02-14T09:45:00Z;166.03;165.9;166.25;165.9;702;166.48260457629186
BBG000B9XRY4;2022-02-14T10:00:00Z;165.9;166.16;166.17;165.6;1783;166.42394919878424
BBG000B9XRY4;2022-02-14T10:15:00Z;166.16;166.23;166.4;166;643;166.38868570809618
BBG000B9XRY4;2022-02-14T10:30:00Z;166.23;166.18;166.38;166.03;523;166.3507428520787
BBG000B9XRY4;2022-02-14T10:45:00Z;166.15;166.35;166.58;166.14;681;166.3506077880644
BBG000B9XRY4;2022-02-14T11:00:00Z;166.21;165.9;166.23;165.89;484;166.2686790993254
BBG000B9XRY4;2022-02-14T11:15:00Z;165.9;166.29;166.41;165.9;866;166.27255562672076
BBG000B9XRY4;2022-02-14T11:30:00Z;166.29;166.43;166.48;166.14;770;166.30118187640787
BBG000B9XRY4;2022-02-14T11:45:00Z;166.4;166.46;166.7;166.2;912;166.33005789887918
BBG000B9XRY4;2022-02-14T12:00:00Z;166.5;166;166.51;165.9;622;166.27004737181022
BBG000B9XRY4;2022-02-14T12:15:00Z;166.01;166.23;166.29;166.01;125;166.26276603148108
BBG000B9XRY4;2022-02-14T12:30:00Z;166.22;167.62;168.08;165.99;59733;166.50953584393903
BBG000B9XRY4;2022-02-14T12:45:00Z;167.62;168.12;168.39;167.59;37979;166.80234750867737
BBG000B9XRY4;2022-02-14T13:00:00Z;168.16;167.8;168.45;167.8;20966;166.983738870736
BBG000B9XRY4;2022-02-14T13:15:00Z;167.85;168.16;168.27;167.85;11131;167.19760453060218
BBG000B9XRY4;2022-02-14T13:30:00Z;168.13;167.43;168.2;167.42;19515;167.23985825231085
BBG000B9XRY4;2022-02-14T13:45:00Z;167.49;167.51;167.94;167.22;18994;167.2889749337089
BBG000B9XRY4;2022-02-14T14:00:00Z;167.58;168.02;168.1;167.36;21236;167.42188858212546
BBG000B9XRY4;2022-02-14T14:15:00Z;168.03;167.37;168.16;166.85;69034;167.41245429446627
BBG000B9XRY4;2022-02-14T14:30:00Z;167.37;168.03;168.51;167.14;2185227;167.52473533183604
BBG000B9XRY4;2022-02-14T14:45:00Z;168.02;168.43;169;167.61;781404;167.68932890786584
BBG000B9XRY4;2022-02-14T15:00:00Z;168.42;168.27;168.59;167.57;683560;167.79490547007205
BBG000B9XRY4;2022-02-14T15:15:00Z;168.28;168.42;168.75;167.85;630731;167.90855902096803
BBG000B9XRY4;2022-02-14T15:30:00Z;168.43;168.12;168.6;167.71;497027;167.94700283533746
BBG000B9XRY4;2022-02-14T15:45:00Z;168.13;167.88;168.68;167.76;507616;167.93482050163973
BBG000B9XRY4;2022-02-14T16:00:00Z;167.89;168.04;168.48;167.78;415463;167.95394404679615
BBG000B9XRY4;2022-02-14T16:15:00Z;168.05;169;169.17;168.04;401843;168.14413603828774
BBG000B9XRY4;2022-02-14T16:30:00Z;169;168.83;169.18;168.47;493846;168.26883857678087
BBG000B9XRY4;2022-02-14T16:45:00Z;168.84;168.87;169.19;168.59;304778;168.37814065372982
BBG000B9XRY4;2022-02-14T17:00:00Z;168.88;169.19;169.32;168.72;282935;168.52575144396073
BBG000B9XRY4;2022-02-14T17:15:00Z;169.18;169.33;169.34;168.93;268403;168.67197845414967
BBG000B9XRY4;2022-02-14T17:30:00Z;169.33;169.22;169.48;169.06;257770;168.77161873521337
BBG000B9XRY4;2022-02-14T17:45:00Z;169.21;169.28;169.42;169.08;195723;168.8640516924473
BBG000B9XRY4;2022-02-14T18:00:00Z;169.28;169.48;169.57;169.08;258268;168.9760422938205
BBG000B9XRY4;2022-02-14T18:15:00Z;169.48;168.96;169.53;168.85;238067;168.97312551312586
BBG000B9XRY4;2022-02-14T18:30:00Z;168.96;168.64;168.97;168.48;282786;168.91255723801206
BBG000B9XRY4;2022-02-14T18:45:00Z;168.62;166.9;168.66;166.88;804573;168.54663774019167
BBG000B9XRY4;2022-02-14T19:00:00Z;166.9;166.99;167.25;166.62;548197;168.26361269652045
BBG000B9XRY4;2022-02-14T19:15:00Z;167;167.5;168.15;166.56;509508;168.12477402442582
BBG000B9XRY4;2022-02-14T19:30:00Z;167.5;167.75;168.12;167;595472;168.05663329271204
BBG000B9XRY4;2022-02-14T19:45:00Z;167.75;168.16;168.57;167.57;381558;168.07542723949163
BBG000B9XRY4;2022-02-14T20:00:00Z;168.16;168.58;168.68;167.75;440920;168.16716774140224
BBG000B9XRY4;2022-02-14T20:15:00Z;168.57;168.53;169.12;168.09;559007;168.23313724296548
BBG000B9XRY4;2022-02-14T20:30:00Z;168.53;168.98;169.02;168.43;548124;168.3689304715172
BBG000B9XRY4;2022-02-14T20:45:00Z;168.99;169.13;169.35;167.75;3976698;168.50730674942315
BBG000B9XRY4;2022-02-14T21:00:00Z;168.88;168.75;169.09;168.65;11871712;168.55143279498256
BBG000B9XRY4;2022-02-14T21:15:00Z;168.75;168.8;168.81;168.72;8395;168.59662683225844
BBG000B9XRY4;2022-02-14T21:30:00Z;168.8;168.71;168.8;168.71;1405;168.61724013548417
BBG000B9XRY4;2022-02-14T21:45:00Z;168.71;168.76;168.8;168.7;175;168.64319647448704
BBG000B9XRY4;2022-02-14T22:00:00Z;168.8;168.75;168.8;168.7;1032;168.66261529730758
BBG000B9XRY4;2022-02-14T22:15:00Z;168.73;168.7;168.79;168.67;544;168.66941251597893
BBG000B9XRY4;2022-02-14T22:30:00Z;168.7;168.69;168.7;168.54;453;168.67315569489182
BBG000B9XRY4;2022-02-14T22:45:00Z;168.69;168.69;168.69;168.69;0;168.67621829582055
BBG000B9XRY4;2022-02-15T04:00:00Z;168.08;169.1;169.5;168.08;160;168.75326951476225
BBG000B9XRY4;2022-02-15T04:15:00Z;169.11;169.36;169.39;169.11;76;168.86358414844182
BBG000B9XRY4;2022-02-15T04:30:00Z;169.36;169.49;169.49;169.36;101;168.9774779396342
BBG000B9XRY4;2022-02-15T04:45:00Z;169.45;169.78;169.78;169.36;287;169.1233910415189
BBG000B9XRY4;2022-02-15T05:00:00Z;169.78;169.56;169.78;169.23;239;169.20277448851544
BBG000B9XRY4;2022-02-15T05:15:00Z;169.56;169.59;169.59;169.33;221;169.2731791269672
BBG000B9XRY4;2022-02-15T05:30:00Z;169.51;169.59;169.63;169.5;273;169.33078292206406
BBG000B9XRY4;2022-02-15T05:45:00Z;169.59;169.66;169.67;169.51;121;169.39064057259785
BBG000B9XRY4;2022-02-15T06:00:00Z;169.6;169.43;169.6;169.43;220;169.3977968321255
BBG000B9XRY4;2022-02-15T06:15:00Z;169.43;169.65;169.65;169.43;292;169.4436519535572
BBG000B9XRY4;2022-02-15T06:30:00Z;169.65;168.89;169.65;168.82;2841;169.34298796200136
BBG000B9XRY4;2022-02-15T06:45:00Z;168.89;168.74;169.14;168.1;2106;169.23335378709203
BBG000B9XRY4;2022-02-15T07:00:00Z;168.7;169.49;169.5;168.38;1641;169.28001673489345
BBG000B9XRY4;2022-02-15T07:15:00Z;169.46;169.39;169.59;169.31;540;169.30001369218553
BBG000B9XRY4;2022-02-15T07:30:00Z;169.31;169.04;169.39;168.99;454;169.2527384754245
BBG000B9XRY4;2022-02-15T07:45:00Z;169;168.71;169.04;168.71;306;169.15405875262005
BBG000B9XRY4;2022-02-15T08:00:00Z;168.9;169.57;169.95;168.61;1170;169.22968443396186
BBG000B9XRY4;2022-02-15T08:15:00Z;169.71;171.14;171.27;169.61;2638;169.5770145368779
BBG000B9XRY4;2022-02-15T08:30:00Z;171.07;171.38;171.5;170.96;2503;169.90483007562736
BBG000B9XRY4;2022-02-15T08:45:00Z;171.38;171.46;171.46;171.25;1737;170.1875882436951
BBG000B9XRY4;2022-02-15T09:00:00Z;171.27;171.01;171.31;170.98;3901;170.33711765393235
BBG000B9XRY4;2022-02-15T09:15:00Z;171;171.18;171.56;171;1321;170.49036898958101
BBG000B9XRY4;2022-02-15T09:30:00Z;171.18;171.25;171.35;171.18;2533;170.62848371874807
BBG000B9XRY4;2022-02-15T09:45:00Z;171.25;171.23;171.3;171.22;589;170.7378503153393
BBG000B9XRY4;2022-02-15T10:00:00Z;171.25;171.18;171.6;171.18;854;170.81824116709578
BBG000B9XRY4;2022-02-15T10:15:00Z;171.19;171.38;171.5;171.1;635;170.9203791367147
BBG000B9XRY4;2022-02-15T10:30:00Z;171.4;171.8;171.8;171.32;649;171.08031020276658
BBG000B9XRY4;2022-02-15T10:45:00Z;171.76;171.64;171.76;171.54;329;171.18207198408174
BBG000B9XRY4;2022-02-15T11:00:00Z;171.64;171.76;171.77;171.54;515;171.28714980515778
BBG000B9XRY4;2022-02-15T11:15:00Z;171.77;171.73;171.86;171.6;615;171.3676680224018
BBG000B9XRY4;2022-02-15T11:30:00Z;171.73;171.86;171.9;171.72;186;171.45718292741964
BBG000B9XRY4;2022-02-15T11:45:00Z;171.86;171.96;172.15;171.86;1282;171.54860421334334
BBG000B9XRY4;2022-02-15T12:00:00Z;172;172.03;172.07;171.64;965;171.63613072000817
BBG000B9XRY4;2022-02-15T12:15:00Z;172.01;171.91;172.01;171.82;402;171.68592513455212
BBG000B9XRY4;2022-02-15T12:30:00Z;171.85;171.74;171.98;171.7;8849;171.6957569282699
BBG000B9XRY4;2022-02-15T12:45:00Z;171.74;171.84;171.86;171.66;7026;171.72198294131172
BBG000B9XRY4;2022-02-15T13:00:00Z;171.84;171.71;171.95;171.68;7182;171.71980422470958
BBG000B9XRY4;2022-02-15T13:15:00Z;171.68;171.5;171.71;171.42;5826;171.67983982021693
BBG000B9XRY4;2022-02-15T13:30:00Z;171.5;171.49;171.84;171;27249;171.64532348926838
BBG000B9XRY4;2022-02-15T13:45:00Z;171.5;171.08;171.5;170.87;18710;171.5425374003105
BBG000B9XRY4;2022-02-15T14:00:00Z;171.05;171.06;171.3;170.93;27752;171.45480332752675
BBG000B9XRY4;2022-02-15T14:15:00Z;171.06;170.99;171.2;170.87;50531;171.37029363161278
BBG000B9XRY4;2022-02-15T14:30:00Z;170.99;171.19;171.35;170.25;1796457;171.33751297131954
BBG000B9XRY4;2022-02-15T14:45:00Z;171.2;170.88;171.46;170.69;650352;171.25432879471597
BBG000B9XRY4;2022-02-15T15:00:00Z;170.89;170.83;171.02;170.49;442107;171.17717810476762
BBG000B9XRY4;2022-02-15T15:15:00Z;170.84;171.08;171.17;170.72;483551;171.1595093584462
BBG000B9XRY4;2022-02-15T15:30:00Z;171.08;171.23;171.27;170.69;361475;171.17232583872868
BBG000B9XRY4;2022-02-15T15:45:00Z;171.26;171.18;171.36;170.93;331341;171.173721140778
BBG000B9XRY4;2022-02-15T16:00:00Z;171.19;171.28;171.43;171.08;304752;171.19304456972748
BBG000B9XRY4;2022-02-15T16:15:00Z;171.3;171.46;171.64;171.3;352065;171.24158192068612
BBG000B9XRY4;2022-02-15T16:30:00Z;171.47;171.43;171.68;171.4;255857;171.2758397532886
BBG000B9XRY4;2022-02-15T16:45:00Z;171.43;171.52;171.72;171.37;233480;171.32023252541794
BBG000B9XRY4;2022-02-15T17:00:00Z;171.53;171.13;171.64;171.11;241011;171.28564479352377
BBG000B9XRY4;2022-02-15T17:15:00Z;171.14;170.88;171.18;170.67;289830;171.21189119470125
BBG000B9XRY4;2022-02-15T17:30:00Z;170.87;170.77;171;170.68;272254;171.13154734111922
BBG000B9XRY4;2022-02-15T17:45:00Z;170.78;170.56;170.83;170.35;290839;171.02762964273387
BBG000B9XRY4;2022-02-15T18:00:00Z;170.57;170.99;171.05;170.53;186447;171.02078788950953
BBG000B9XRY4;2022-02-15T18:15:00Z;170.99;171.85;171.94;170.98;387441;171.17155372778052
BBG000B9XRY4;2022-02-15T18:30:00Z;171.85;171.68;172.04;171.59;280593;171.2639985045477
BBG000B9XRY4;2022-02-15T18:45:00Z;171.67;171.77;171.84;171.62;196299;171.35599877644808
BBG000B9XRY4;2022-02-15T19:00:00Z;171.78;171.76;171.88;171.38;266326;171.4294535443666
BBG000B9XRY4;2022-02-15T19:15:00Z;171.76;171.82;171.89;171.57;198061;171.5004619908454
BBG000B9XRY4;2022-02-15T19:30:00Z;171.82;172.19;172.19;171.69;304433;171.6258325379644
BBG000B9XRY4;2022-02-15T19:45:00Z;172.18;171.99;172.28;171.75;271128;171.69204480378906
BBG000B9XRY4;2022-02-15T20:00:00Z;171.99;172.26;172.35;171.92;296021;171.7953093849183
BBG000B9XRY4;2022-02-15T20:15:00Z;172.26;172.19;172.3;171.98;354551;171.86707131493316
BBG000B9XRY4;2022-02-15T20:30:00Z;172.18;172.22;172.24;171.72;713758;171.93124016676347
BBG000B9XRY4;2022-02-15T20:45:00Z;172.22;172.73;172.95;171.94;1841626;172.07646922735194
BBG000B9XRY4;2022-02-15T21:00:00Z;172.79;172.52;172.96;172.22;6169420;172.15711118601521
BBG000B9XRY4;2022-02-15T21:15:00Z;172.52;172.52;172.6;172.41;5653;172.2230909703761
BBG000B9XRY4;2022-02-15T21:30:00Z;172.54;172.59;172.6;172.49;2796;172.28980170303498
BBG000B9XRY4;2022-02-15T21:45:00Z;172.55;172.32;172.6;172.32;17632;172.29529230248318
BBG000B9XRY4;2022-02-15T22:00:00Z;172.34;172.4;172.59;172.28;3870;172.31433006566803
BBG000B9XRY4;2022-02-15T22:15:00Z;172.42;172.4;172.44;172.26;683;172.32990641736475
BBG000B9XRY4;2022-02-15T22:30:00Z;172.35;172.3;172.4;172.3;254;172.3244688869348
BBG000B9XRY4;2022-02-15T22:45:00Z;172.3;172.3;172.3;172.3;0;172.3200199984012
BBG000B9XRY4;2022-02-16T04:00:00Z;172.9;172.4;172.9;172.4;2384;172.3345618168737
BBG000B9XRY4;2022-02-16T04:15:00Z;172.4;172.47;172.6;172.31;416;172.35918694107846
BBG000B9XRY4;2022-02-16T04:30:00Z;172.56;172.63;172.63;172.46;67;172.40842567906418
BBG000B9XRY4;2022-02-16T04:45:00Z;172.55;172.59;172.69;172.55;70;172.4414391919616
BBG000B9XRY4;2022-02-16T05:00:00Z;172.68;173.23;173.48;172.59;1530;172.5848138843322
BBG000B9XRY4;2022-02-16T05:15:00Z;173.23;173.33;173.43;173.1;554;172.72030226899906
BBG000B9XRY4;2022-02-16T05:30:00Z;173.33;173.1;173.33;173.1;479;172.78933822009012
BBG000B9XRY4;2022-02-16T05:45:00Z;173.1;173.12;173.24;173.1;128;172.84945854371009
BBG000B9XRY4;2022-02-16T06:00:00Z;173.11;172.94;173.2;172.94;413;172.86592062667188
BBG000B9XRY4;2022-02-16T06:15:00Z;172.94;173.07;173.07;172.94;337;172.903025967277
BBG000B9XRY4;2022-02-16T06:30:00Z;173;173.01;173.18;172.96;208;172.92247579140846
BBG000B9XRY4;2022-02-16T06:45:00Z;173.01;173;173.16;172.96;146;172.93657110206146
BBG000B9XRY4;2022-02-16T07:00:00Z;173;173.08;173.48;172.97;543;172.96264908350483
BBG000B9XRY4;2022-02-16T07:15:00Z;173.07;172.95;173.07;172.81;491;172.9603492501403
BBG000B9XRY4;2022-02-16T07:30:00Z;172.95;173.08;173.09;172.9;199;172.98210393193295
BBG000B9XRY4;2022-02-16T07:45:00Z;173.06;173.05;173.07;172.92;95;172.9944486715815
BBG000B9XRY4;2022-02-16T08:00:00Z;173.05;172.79;173.05;172.31;2561;172.9572761858394
BBG000B9XRY4;2022-02-16T08:15:00Z;172.81;173.26;173.27;172.81;531;173.01231687932312
BBG000B9XRY4;2022-02-16T08:30:00Z;173.15;173.08;173.19;172.99;62;173.02462290126437
BBG000B9XRY4;2022-02-16T08:45:00Z;173.08;173.01;173.1;172.93;154;173.02196419194357
BBG000B9XRY4;2022-02-16T09:00:00Z;172.97;172.98;173.2;172.69;277;173.0143343388629
BBG000B9XRY4;2022-02-16T09:15:00Z;172.91;172.86;173.06;172.77;464;172.98627354997873
BBG000B9XRY4;2022-02-16T09:30:00Z;172.8;172.69;172.93;172.69;144;172.93240563180078
BBG000B9XRY4;2022-02-16T09:45:00Z;172.76;172.74;172.76;172.63;73;172.89742278965517
BBG000B9XRY4;2022-02-16T10:00:00Z;172.62;172.56;172.62;172.06;1488;172.83607319153603
BBG000B9XRY4;2022-02-16T10:15:00Z;172.55;172.26;172.57;172.2;805;172.73133261125673
BBG000B9XRY4;2022-02-16T10:30:00Z;172.26;172.49;172.49;172.26;150;172.6874539546646
BBG000B9XRY4;2022-02-16T10:45:00Z;172.49;172.6;172.6;172.42;216;172.67155323563466
BBG000B9XRY4;2022-02-16T11:00:00Z;172.58;172.49;172.62;172.45;157;172.63854355642837
BBG000B9XRY4;2022-02-16T11:15:00Z;172.45;172.48;172.51;172.45;147;172.60971745525956
BBG000B9XRY4;2022-02-16T11:30:00Z;172.48;172.7;172.7;172.48;389;172.62613246339419
BBG000B9XRY4;2022-02-16T11:45:00Z;172.7;172.65;172.77;172.6;48;172.63047201550432
BBG000B9XRY4;2022-02-16T12:00:00Z;172.64;172.54;172.73;172.51;99;172.6140225581399
BBG000B9XRY4;2022-02-16T12:15:00Z;172.65;172.56;172.67;172.5;134;172.60420027484173
BBG000B9XRY4;2022-02-16T12:30:00Z;172.55;172.18;172.55;172.1;7385;172.52707295214324
BBG000B9XRY4;2022-02-16T12:45:00Z;172.18;171.98;172.37;171.92;5959;172.42760514266266
BBG000B9XRY4;2022-02-16T13:00:00Z;172.05;172.13;172.23;172.04;3183;172.37349511672397
BBG000B9XRY4;2022-02-16T13:15:00Z;172.13;172.35;172.45;172.1;6951;172.3692232773196
BBG000B9XRY4;2022-02-16T13:30:00Z;172.26;172.29;172.56;172.03;11845;172.35481904507967
BBG000B9XRY4;2022-02-16T13:45:00Z;172.28;172;172.31;171.89;20124;172.29030649142882
BBG000B9XRY4;2022-02-16T14:00:00Z;172.02;171.97;172.16;171.82;15121;172.23206894753267
BBG000B9XRY4;2022-02-16T14:15:00Z;171.98;171.82;172.12;171.55;40722;172.15714732070853
BBG000B9XRY4;2022-02-16T14:30:00Z;171.82;170.62;172.31;170.57;1778933;171.87766598967062
BBG000B9XRY4;2022-02-16T14:45:00Z;170.65;170.58;170.96;170.05;640439;171.64172671882142
BBG000B9XRY4;2022-02-16T15:00:00Z;170.58;170.52;170.72;170.32;426248;171.43777640630842
BBG000B9XRY4;2022-02-16T15:15:00Z;170.52;170.73;170.77;170.27;366094;171.3090897869796
BBG000B9XRY4;2022-02-16T15:30:00Z;170.73;170.85;170.95;170.55;358196;171.22561891661965
BBG000B9XRY4;2022-02-16T15:45:00Z;170.84;171.04;171.22;170.83;289164;171.1918700226888
BBG000B9XRY4;2022-02-16T16:00:00Z;171.05;170.64;171.18;170.62;290709;171.09153001856356
BBG000B9XRY4;2022-02-16T16:15:00Z;170.65;170.87;170.91;170.36;284001;171.05125183337017
BBG000B9XRY4;2022-02-16T16:30:00Z;170.86;170.81;170.94;170.74;183691;171.0073878636665
BBG000B9XRY4;2022-02-16T16:45:00Z;170.82;171.1;171.12;170.75;184117;171.02422643390895
